name,year,type,link,second_name,sex,id,department,link2,hirsh
Авсюк Юрий Николаевич,1997,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-1938.ln-ru,Николаевич,m,2264,NA,NA,NA
Автономов Владимир Сергеевич,1997,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-2505.ln-ru,Сергеевич,m,2265,Отделение глобальных проблем и международных отношений РАН,NA,NA
Агаджанов Павел Артемьевич,1984,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-1003.ln-ru,Артемьевич,m,2266,NA,NA,NA
Агассис Жан-Луи-Рудольф,1869,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49289.ln-ru,NA,m,2267,NA,NA,NA
Агеев Олег Алексеевич,2016,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-64148.ln-ru,Алексеевич,m,2268,Отделение нанотехнологий и информационных технологий РАН,NA,NA
Агол Вадим Израилевич,1997,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-1498.ln-ru,Израилевич,m,2269,Отделение сельскохозяйственных наук РАН,http://www.expertcorps.ru/science/whoiswho/info/40246,49
Агол Вадим Израилевич,1997,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-1498.ln-ru,Израилевич,m,2269,Отделение биологических наук РАН,http://www.expertcorps.ru/science/whoiswho/info/40246,49
Адамар Жак-Саломон,1922,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49293.ln-ru,NA,m,2270,NA,NA,NA
Адамс Джон Куч (Коуч),1864,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49295.ln-ru,Куч,m,2271,NA,NA,NA
Аделунг Федор Павлович (Фридрих) фон,1809,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49297.ln-ru,Павлович,m,2272,NA,NA,NA
Адрианова-Перетц Варвара Павловна,1943,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49301.ln-ru,Павловна,f,2273,NA,NA,NA
Азатян Вилен Вагаршович,2000,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49196.ln-ru,Вагаршович,m,2274,Отделение химии и наук о материалах РАН,http://www.expertcorps.ru/science/whoiswho/info/40677,22
Айналов Дмитрий Власьевич,1914,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49331.ln-ru,Власьевич,m,2275,NA,NA,NA
Аким Эфраим Лазаревич,2008,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-1078.ln-ru,Лазаревич,m,2276,NA,NA,NA
Акимов Георгий Владимирович,1939,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49333.ln-ru,Владимирович,m,2277,NA,NA,NA
Аксаков Сергей Тимофеевич,1856,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49334.ln-ru,Тимофеевич,m,2278,NA,NA,NA
Аксененок Георгий Александрович,1966,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49335.ln-ru,Александрович,m,2279,NA,NA,NA
Аксенов Виктор Лазаревич,2011,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-59596.ln-ru,Лазаревич,m,2280,Отделение нанотехнологий и информационных технологий РАН,http://www.expertcorps.ru/science/whoiswho/info/41313,26
Аксютин Олег Евгеньевич,2016,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-64196.ln-ru,Евгеньевич,m,2281,Отделение наук о Земле РАН,NA,NA
Алекин Олег Александрович,1953,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49336.ln-ru,Александрович,m,2282,NA,NA,NA
Александров Борис Капитонович,1953,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49338.ln-ru,Капитонович,m,2283,NA,NA,NA
Александров Георгий Николаевич,1991,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-3591.ln-ru,Николаевич,m,2284,NA,NA,NA
Александров Максим Леонидович,1987,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-1004.ln-ru,Леонидович,m,2285,Отделение нанотехнологий и информационных технологий РАН,NA,NA
Александровский Юрий Анатольевич,2014,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-63155.ln-ru,Анатольевич,m,2286,Отделение медицинских наук РАН,NA,NA
Алексеев Александр Емельянович,1953,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49342.ln-ru,Емельянович,m,2287,NA,NA,NA
Алексеев Андрей Олегович,2016,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-62462.ln-ru,Олегович,m,2288,NA,NA,NA
Алексеев Аркадий Владимирович,1997,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-2113.ln-ru,Владимирович,m,2289,NA,NA,NA
Алексеев Леонид Петрович,2014,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-63156.ln-ru,Петрович,m,2290,NA,NA,NA
Алексеев Сергей Сергеевич,1987,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-2325.ln-ru,Сергеевич,m,2291,NA,NA,NA
Алексеева Екатерина Иосифовна,2016,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-64254.ln-ru,Иосифовна,f,2292,Отделение медицинских наук РАН,NA,NA
Алексеевский Николай Евгеньевич,1960,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49348.ln-ru,Евгеньевич,m,2293,NA,NA,NA
Алесковский Валентин Борисович,1972,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-1371.ln-ru,Борисович,m,2294,NA,NA,NA
Алифанов Олег Михайлович,2000,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49186.ln-ru,Михайлович,m,2295,"Отделение энергетики, машиностроения, механики и процессов управления РАН",http://www.expertcorps.ru/science/whoiswho/info/49082,16
Алиханьян Артем Исаакович,1946,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49351.ln-ru,Исаакович,m,2296,NA,NA,NA
Алпатов Владимир Михайлович,2008,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-2241.ln-ru,Михайлович,m,2297,NA,NA,NA
Алымов Михаил Иванович,2008,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-59346.ln-ru,Иванович,m,2298,NA,NA,NA
Альвардт Вильгельм Теодор,1899,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49353.ln-ru,Теодор,m,2299,NA,NA,NA
Альквист Август Энгельбрект,1875,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49355.ln-ru,Энгельбрект,m,2300,NA,NA,NA
Альтман Яков Абрамович,1997,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-1848.ln-ru,Абрамович,m,2301,NA,NA,NA
Альтшулер Семен Александрович,1976,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49356.ln-ru,Александрович,m,2302,NA,NA,NA
Аляев Юрий Геннадьевич,2014,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-63157.ln-ru,Геннадьевич,m,2303,Отделение медицинских наук РАН,NA,NA
Амари Микеле,1873,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49359.ln-ru,NA,m,2304,NA,NA,NA
Амбарцумян Рубен Сергеевич,1966,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49361.ln-ru,Сергеевич,m,2305,NA,NA,NA
Аметистов Евгений Викторович,1997,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-690.ln-ru,Викторович,m,2306,"Отделение энергетики, машиностроения, механики и процессов управления РАН",NA,NA
Амиранашвили Шалва Ясонович,1943,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49362.ln-ru,Ясонович,m,2307,NA,NA,NA
Амирасланов Али Агамалы оглы,1953,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49363.ln-ru,Агамалы,m,2308,NA,NA,NA
Амирханов Хабибулла Ибрагимович,1970,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49364.ln-ru,Ибрагимович,m,2309,NA,NA,NA
Амирханов Хизри Амирханович,2003,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-53883.ln-ru,Амирханович,m,2310,NA,NA,NA
Анаников Валентин Павлович,2008,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-60528.ln-ru,Павлович,m,2311,NA,http://www.expertcorps.ru/science/whoiswho/info/41943,41
Ананьина Юлия Васильевна,2014,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-63158.ln-ru,Васильевна,f,2312,NA,NA,NA
Андреев Вячеслав Михайлович,2016,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-60627.ln-ru,Михайлович,m,2313,"Отделение энергетики, машиностроения, механики и процессов управления РАН",http://www.expertcorps.ru/science/whoiswho/info/39760,27
Андреев Константин Алексеевич,1884,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49540.ln-ru,Алексеевич,m,2314,NA,NA,NA
Андреев Михаил Леонидович,2016,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-64204.ln-ru,Леонидович,m,2315,Отделение историко-филологических наук РАН,NA,NA
Андреев Михаил Степанович,1929,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49541.ln-ru,Степанович,m,2316,NA,NA,NA
Андреев Николай Руфеевич,2014,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-63020.ln-ru,Руфеевич,m,2317,NA,NA,NA
Андреев Петр Андреевич,2014,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-63021.ln-ru,Андреевич,m,2318,NA,NA,NA
Андрияшев Анатолий Петрович,1966,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-1675.ln-ru,Петрович,m,2319,NA,NA,NA
Андронов Александр Александрович,1997,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-338.ln-ru,Александрович,m,2320,Отделение физических наук РАН,http://www.expertcorps.ru/science/whoiswho/info/40255,16
Анисимов Владимир Николаевич,2011,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-1881.ln-ru,Николаевич,m,2321,Отделение физиологических наук РАН,http://www.expertcorps.ru/science/whoiswho/info/40672,41
Анисимов Иван Иванович,1960,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49545.ln-ru,Иванович,m,2322,NA,NA,NA
Анисимов Сергей Иванович,1987,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-339.ln-ru,Иванович,m,2323,Отделение физических наук РАН,http://www.expertcorps.ru/science/whoiswho/info/40264,37
