name,year,type,link,second_name,sex,id
Платонов Сергей Федорович,1920,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-51748.ln-ru,Федорович,m,1481
Платэ Николай Альфредович,1987,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-27.ln-ru,Альфредович,m,1482
Плацман Мартин Мартинович,,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-51750.ln-ru,Мартинович,m,1483
Плеске Федор Эдуардович (Дмитриевич),1893,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-51751.ln-ru,Эдуардович,m,1484
Плетнев Петр Александрович,1841,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-51752.ln-ru,Александрович,m,1485
Плунгян Владимир Александрович,2016,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-58904.ln-ru,Александрович,m,1486
Погодин Михаил Петрович,1841,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-51757.ln-ru,Петрович,m,1487
Погорелов Алексей Васильевич,1976,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-218.ln-ru,Васильевич,m,1488
Погосян Михаил Асланович,2011,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-53838.ln-ru,Асланович,m,1489
Поддубная Ирина Владимировна,2016,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-63310.ln-ru,Владимировна,f,1490
Подзолков Владимир Петрович,2013,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-62734.ln-ru,Петрович,m,1491
Пожела Юрас Карлович,1984,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-1000.ln-ru,Карлович,m,1492
Поздюнин Валентин Львович,1939,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-51760.ln-ru,Львович,m,1493
Покровский Анатолий Владимирович,2013,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-62735.ln-ru,Владимирович,m,1494
Покровский Вадим Валентинович,2013,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-62736.ln-ru,Валентинович,m,1495
Покровский Валентин Иванович,2013,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-62737.ln-ru,Иванович,m,1496
Покровский Михаил Михайлович,1929,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-51494.ln-ru,Михайлович,m,1497
Покровский Михаил Николаевич,1929,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-51495.ln-ru,Николаевич,m,1498
Покровский Николай Николаевич,1992,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-2211.ln-ru,Николаевич,m,1499
Поленов Василий Алексеевич,1842,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-51765.ln-ru,Алексеевич,m,1500
Полканов Александр Алексеевич,1943,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-51770.ln-ru,Алексеевич,m,1501
Полтерович Виктор Меерович,2003,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-49254.ln-ru,Меерович,m,1502
Полушин Юрий Сергеевич,2016,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-63313.ln-ru,Сергеевич,m,1503
Полынов Борис Борисович,1946,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-51773.ln-ru,Борисович,m,1504
Поляков Виктор Антонович,2013,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-62913.ln-ru,Антонович,m,1505
Поляков Владимир Георгиевич,2013,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-62738.ln-ru,Георгиевич,m,1506
Поляков Юрий Александрович,1997,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-2212.ln-ru,Александрович,m,1507
Померанчук Исаак Яковлевич,1964,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-51775.ln-ru,Яковлевич,m,1508
Пономарев-Степной Николай Николаевич,1987,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-142.ln-ru,Николаевич,m,1509
Пономарев Борис Николаевич,1962,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-51777.ln-ru,Николаевич,m,1510
Пономарев Леонид Иванович,2016,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-618.ln-ru,Иванович,m,1511
Понтекорво Бруно Максимович,1964,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-51780.ln-ru,Максимович,m,1512
Понтрягин Лев Семенович,1958,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-51782.ln-ru,Семенович,m,1513
Попков Валерий Иванович,1966,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-51784.ln-ru,Иванович,m,1514
Попков Юрий Соломонович,2016,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-1098.ln-ru,Соломонович,m,1515
Попов Владимир Дмитриевич,2013,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-62914.ln-ru,Дмитриевич,m,1516
Попов Гарри Алексеевич,2008,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-856.ln-ru,Алексеевич,m,1517
Попов Евгений Павлович,1992,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-875.ln-ru,Павлович,m,1518
Попов Никита Иванович,,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-51790.ln-ru,Иванович,m,1519
Попов Сергей Валентинович,2016,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-63314.ln-ru,Валентинович,m,1520
Порай-Кошиц Александр Евгеньевич,1935,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-51796.ln-ru,Евгеньевич,m,1521
Порфирьев Борис Николаевич,2016,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-4288.ln-ru,Николаевич,m,1522
Порханов Владимир Алексеевич,2016,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-63315.ln-ru,Алексеевич,m,1523
Поспелов Гермоген Сергеевич,1984,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-51801.ln-ru,Сергеевич,m,1524
Поспелов Петр Николаевич,1953,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-51802.ln-ru,Николаевич,m,1525
Постовский Исаак Яковлевич,1970,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-51806.ln-ru,Яковлевич,m,1526
Потапов Александр Александрович,2011,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-62048.ln-ru,Александрович,m,1527
Потемкин Владимир Петрович,1943,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-51809.ln-ru,Петрович,m,1528
Похиленко Николай Петрович,2011,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-58691.ln-ru,Петрович,m,1529
Пошкус Болюс Игнович,2013,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-62915.ln-ru,Игнович,m,1530
Прасолов Леонид Иванович,1935,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-51817.ln-ru,Иванович,m,1531
Предтеченский Михаил Рудольфович,2016,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-2997.ln-ru,Рудольфович,m,1532
Примаков Евгений Максимович,1979,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-2234.ln-ru,Максимович,m,1533
Прокошкин Юрий Дмитриевич,1990,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-51834.ln-ru,Дмитриевич,m,1534
Пронин Игорь Николаевич,2016,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-63319.ln-ru,Николаевич,m,1535
Протасов Алексей Протасьевич,,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-51836.ln-ru,Протасьевич,m,1536
Прохоренко Петр Никифорович,2013,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-62916.ln-ru,Никифорович,m,1537
Прохоров Александр Михайлович,1966,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-72.ln-ru,Михайлович,m,1538
Прохоров Юрий Васильевич,1972,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-197.ln-ru,Васильевич,m,1539
Прянишников Дмитрий Николаевич,1929,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-51840.ln-ru,Николаевич,m,1540
Пугачев Владимир Семенович,1981,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-51846.ln-ru,Семенович,m,1541
Пугачев Олег Николаевич,2016,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-1722.ln-ru,Николаевич,m,1542
Пузин Сергей Никифорович,2013,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-62739.ln-ru,Никифорович,m,1543
Пузырев Валерий Павлович,2013,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-62740.ln-ru,Павлович,m,1544
Пузырев Николай Никитович,1984,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-1930.ln-ru,Никитович,m,1545
Пурин Бруно Андреевич,1987,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-1344.ln-ru,Андреевич,m,1546
Пустовойт Василий Степанович,1964,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-51851.ln-ru,Степанович,m,1547
Пустовойт Владислав Иванович,2006,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-119.ln-ru,Иванович,m,1548
Пущаровский Дмитрий Юрьевич,2008,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-58722.ln-ru,Юрьевич,m,1549
Пущаровский Юрий Михайлович,1984,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-1906.ln-ru,Михайлович,m,1550
Пыпин Александр Николаевич,1898,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-51858.ln-ru,Николаевич,m,1551
Работнов Юрий Николаевич,1958,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-51865.ln-ru,Николаевич,m,1552
Радлов Василий Васильевич (Фридрих Вильгельм),1884,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-51869.ln-ru,Васильевич,m,1553
Разуваев Григорий Алексеевич,1966,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-51872.ln-ru,Алексеевич,m,1554
Разумов Александр Николаевич,2013,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-62741.ln-ru,Николаевич,m,1555
Разумовский Кирилл Григорьевич,,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-51873.ln-ru,Григорьевич,m,1556
Ракитский Валерий Николаевич,2013,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-62742.ln-ru,Николаевич,m,1557
Расплетин Александр Андреевич,1964,академик,http://www.ras.ru/win/db/show_per.asp?P=.id-51890.ln-ru,Андреевич,m,1558
