text,link,type,time,file_name,id
"Приказ о выдаче дипломов доктора наук от 15 января 2019 г. № 5/нк; (истор., пед., полит., филол., эк.,юр.);",http://vak.ed.gov.ru/documents/10179/0/5%D0%BD%D0%BA.pdf/b53d3463-041a-470a-9816-9a56fb97f5b9,доктор,15 января 2019,5нк.pdf,40
"Приказ о выдаче дипломов кандидата наук от 23 июня 2016 г. № 767/нк(техн,физ-мат.);",http://vak.ed.gov.ru/documents/10179/0/767nk.pdf/9ca037c8-1f25-4ae5-b97e-ffa2747d76bb,кандидат,23 июня 2016,767nk.pdf,400
Приказ о выдаче дипломов доктора наук от 23 июня 2016 г. № 768/нк(техн.);,http://vak.ed.gov.ru/documents/10179/0/768%D0%BD%D0%BA.pdf/d6180301-7007-4364-8809-705582d18b40,доктор,23 июня 2016,768нк.pdf,401
"Приказ о выдаче дипломов кандидата наук от 8 июня 2016 г. № 644/нк (истор., филол., юрид.)",http://vak.ed.gov.ru/documents/10179/0/644nk.pdf/f458d908-e5e4-4ca6-a4f6-24fb3810e1bd,кандидат,8 июня 2016,644nk.pdf,402
"Приказ о выдаче дипломов кандидата наук от 8 июня 2016 г. № 645/нк (биол, мед.)",http://vak.ed.gov.ru/documents/10179/0/645nk..pdf/bdd534ae-9ffe-438a-b9c6-41425ddf5493,кандидат,8 июня 2016,645nk..pdf,403
"Приказ о выдаче дипломов кандидата наук от 8 июня 2016 г. № 646/нк (техн, физ-мат, хим)",http://vak.ed.gov.ru/documents/10179/0/646nk..pdf/7beac1d5-a56e-4e52-b855-b658ddc8f500,кандидат,8 июня 2016,646nk..pdf,404
"Приказ о выдаче дипломов кандидата наук от 8 июня 2016 г. № 647/нк (арх.,техн) ",http://vak.ed.gov.ru/documents/10179/0/647nk.pdf/275d5a20-0dad-4f57-9613-13d17824f429,кандидат,8 июня 2016,647nk.pdf,405
"Приказ о выдаче дипломов кандидата наук от 8 июня 2016 г. № 648/нк (искус, истор, педаг, полит, псих, филол.)",http://vak.ed.gov.ru/documents/10179/0/648-%D0%BD%D0%BA..pdf/4fc4e83f-78e0-4fee-9f86-129e5aa10d31,кандидат,8 июня 2016,648-нк..pdf,406
Приказ о выдаче дипломов кандидата наук от 30 мая 2016 г. № 599/нк (техн)),http://vak.ed.gov.ru/documents/10179/0/599nk.pdf/27c34e7a-d505-49b1-a4bc-6f939bcba03b,кандидат,30 мая 2016,599nk.pdf,407
"Приказ о выдаче дипломов кандидата наук от 01 июня 2016 г. № 603/нк (техн.,геог.,геол-мин.,физ-мат.,)",http://vak.ed.gov.ru/documents/10179/0/603nk.pdf/46bb5160-b11b-489c-98ea-81b5b57b0f89,кандидат,01 июня 2016,603nk.pdf,408
"Приказ о выдаче дипломов кандидата наук от 01 июня 2016 г. № 604/нк (техн., физ-мат.,)",http://vak.ed.gov.ru/documents/10179/0/604nk.pdf/f32ae2fe-3a30-4d9c-8605-9c16908f4dcd,кандидат,01 июня 2016,604nk.pdf,409
"Приказ о выдаче дипломов кандидата наук от 9 января 2019 г. № 1/нк; (истор., пед., псих., эк.,юр., полит.);",http://vak.ed.gov.ru/documents/10179/0/1%D0%BD%D0%BA...pdf/f1c2fd4d-2c30-4bdd-9d1b-493e8f04dcb3,кандидат,9 января 2019,1нк...pdf,41
"Приказ о выдаче дипломов кандидата наук от 01 июня 2016 г. № 605/нк (техн.,биол.,с/х.,)",http://vak.ed.gov.ru/documents/10179/0/605nk.pdf/c12b114c-add5-4f73-b331-343c5c7a0469,кандидат,01 июня 2016,605nk.pdf,410
"Приказ о выдаче дипломов кандидата наук от 01 июня 2016 г. № 606/нк (мед.,биол.,фарм.).",http://vak.ed.gov.ru/documents/10179/0/606nk.pdf/43219169-6453-4c5e-9769-59e8c0217630,кандидат,01 июня 2016,606nk.pdf,411
Приказ Минобрнауки России «О выдаче диплома доктора наук» от 24 мая 2016 г. № 569/нк (пед.),http://vak.ed.gov.ru/documents/10179/0/569-%D0%BD%D0%BA.pdf/6be826b6-acc3-46e5-92ea-d3ee31f615e8,доктор,24 мая 2016,569-нк.pdf,412
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 22 апреля 2016 г. № 495/нк (биол.,вет.,мед.,сельх.)",http://vak.ed.gov.ru/documents/10179/0/495nk.pdf/58c84e19-98a6-493d-8897-37aade28a085,доктор,22 апреля 2016,495nk.pdf,413
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 22 апреля 2016 г. № 496/нк (искусств.,истор.,педаг.,псих.,филол.)",http://vak.ed.gov.ru/documents/10179/0/496nk.pdf/6ed0ebdb-1700-4f9f-a1aa-764a3b3c4c44,доктор,22 апреля 2016,496nk.pdf,414
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 22 апреля 2016 г. № 497/нк (биол.,вет.,мед.,сельх.)",http://vak.ed.gov.ru/documents/10179/0/%D0%9F%D1%80%D0%B8%D0%BA%D0%B0%D0%B7%204970001.pdf/8673c07c-8161-4072-95a0-e8fac73ac25d,кандидат,22 апреля 2016,Приказ 4970001.pdf,415
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 22 апреля 2016 г. № 498/нк (искусств.,истор.,педаг.,псих.,филол.,экон.)",http://vak.ed.gov.ru/documents/10179/0/498nk.pdf/a2091270-a7af-4f07-ae9d-39b3676f5850,кандидат,22 апреля 2016,498nk.pdf,416
Приказ Минобрнауки России о выдаче дипломов кандидата наук от 22 апреля 2016 г. № 503/нк (мед.).,http://vak.ed.gov.ru/documents/10179/0/503nk.pdf/597f34df-b08a-4c1d-b00b-bb2fb93ac5f9,кандидат,22 апреля 2016,503nk.pdf,417
"Приказ Минобрнауки России о выдаче диплома доктора наук от 20 апреля 2016 г. № 476/нк (техн., физ-мат) ",http://vak.ed.gov.ru/documents/10179/0/476nk.pdf/9543b0e7-32e1-49a0-95c6-06c9a7fb2739,доктор,20 апреля 2016,476nk.pdf,418
"Приказ Минобрнауки России о выдаче диплома доктора наук от 20 апреля 2016 г. № 477/нк (полит., юр.) ",http://vak.ed.gov.ru/documents/10179/0/477nk.pdf/8b5d1d81-fd95-4cde-a132-5bc6b5776317,доктор,20 апреля 2016,477nk.pdf,419
Приказ о выдаче дипломов доктора наук от 29 декабря 2018 г. № 451/нк; (техн.);,http://vak.ed.gov.ru/documents/10179/0/451%D0%BD%D0%BA%D1%8E.pdf/62e487b1-0a8f-40f3-bd1b-efc8c9b66263,доктор,29 декабря 2018,451нкю.pdf,42
"Приказ Минобрнауки России о выдаче диплома кандидата наук от 20 апреля 2016 г. № 478/нк (техн., физ-мат) ",http://vak.ed.gov.ru/documents/10179/0/478nk.pdf/ecca4465-d934-447b-8eee-1cf06e8d1bee,кандидат,20 апреля 2016,478nk.pdf,420
"Приказ Минобрнауки России о выдаче диплома кандидата наук от 20 апреля 2016 г. № 479/нк (полит., экон., юр.) ",http://vak.ed.gov.ru/documents/10179/0/479nk.pdf/7f54e7dc-2273-456b-a5b3-1c6570e3c8c5,кандидат,20 апреля 2016,479nk.pdf,421
"Приказ Минобрнауки России о выдаче диплома доктора наук от 11 апреля 2016 г. № 417/нк (тех.,хим.)",http://vak.ed.gov.ru/documents/10179/0/417nk.pdf/27a2df8f-90fc-4c4e-918d-a5aa5c9c2890,доктор,11 апреля 2016,417nk.pdf,422
"Приказ Минобрнауки России о выдаче диплома доктора наук от 11 апреля 2016 г. № 418/нк (биол.,ветер.,мед.,с/х)",http://vak.ed.gov.ru/documents/10179/0/418nk.pdf/49e2e9be-4f04-427d-8c65-dffc87870d3d,доктор,11 апреля 2016,418nk.pdf,423
"Приказ Минобрнауки России о выдаче диплома доктора наук от 11 апреля 2016 г. № 419/нк (искусств.,полит.,филол.,экон.)",http://vak.ed.gov.ru/documents/10179/0/419nk.pdf/7cf5b9cf-4982-456a-9b16-fd70d8171cb4,доктор,11 апреля 2016,419nk.pdf,424
"Приказ Минобрнауки России о выдаче диплома кандидата наук от 11 апреля 2016 г. № 420/нк (тех.,физ-мат.,хим.)",http://vak.ed.gov.ru/documents/10179/0/420nk.pdf/682474bd-bd30-44e8-9032-8878f098dba2,кандидат,11 апреля 2016,420nk.pdf,425
"Приказ Минобрнауки России о выдаче диплома кандидата наук от 11 апреля 2016 г. № 421/нк (биол.,ветер.,мед.,с/х.)",http://vak.ed.gov.ru/documents/10179/0/421..-%D0%BD%D0%BA1.pdf/1258478d-e7e2-44cd-844a-a5bec369b209,кандидат,11 апреля 2016,421..-нк1.pdf,426
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 31 марта 2016 г. № 370/нк (тех.,физ-мат.)",http://vak.ed.gov.ru/documents/10179/0/370-%D0%BD%D0%BA.pdf/d09253e4-8f6a-41de-9a7b-7aeeb54ae7d2,доктор,31 марта 2016,370-нк.pdf,427
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 31 марта 2016 г. № 371/нк (искусствов.,филол,экон.)",http://vak.ed.gov.ru/documents/10179/0/371-%D0%BD%D0%BA.pdf/756b3adf-7ccf-42cd-bff5-428e245ee98d,кандидат,31 марта 2016,371-нк.pdf,428
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 31 марта 2016 г. № 372/нк (архит.,тех.,физ.-мат.)",http://vak.ed.gov.ru/documents/10179/0/372-%D0%BD%D0%BA.pdf/b5ca1dcb-a5ee-4af4-83ee-2f847b01cbe6,кандидат,31 марта 2016,372-нк.pdf,429
"Приказ о выдаче дипломов доктора наук от 29 декабря 2018 г. № 452/нк; (биол., ветер., мед., сельскохоз., техн.);",http://vak.ed.gov.ru/documents/10179/0/452%D0%BD%D0%BA%D1%8E.pdf/bea0228c-7d27-4ed0-82cb-0a062dd148c7,доктор,29 декабря 2018,452нкю.pdf,43
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 21 марта 2016 г. № 349/нк (биол.,мед.,сельх.);",http://vak.ed.gov.ru/documents/10179/0/349-%D0%BD%D0%BA.pdf/377799df-9c9e-4923-9192-7803fbdf46f8,доктор,21 марта 2016,349-нк.pdf,430
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 21 марта 2016 г. № 350/нк (геол.-мин.,тех.,физ.-мат.);",http://vak.ed.gov.ru/documents/10179/0/350-%D0%BD%D0%BA.pdf/a4e898b8-5db7-4760-9c80-cf1d75b30c43,доктор,21 марта 2016,350-нк.pdf,431
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 21 марта 2016 г. № 351/нк (социол.,филол.,филос.);",http://vak.ed.gov.ru/documents/10179/0/351-%D0%BD%D0%BA.pdf/bcb5ebc7-c83a-4db7-ae6d-9a7e8b712b2b,доктор,21 марта 2016,351-нк.pdf,432
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 21 марта 2016 г. № 352/нк (биол.,мед.,сельх.,фарм.);",http://vak.ed.gov.ru/documents/10179/0/352-%D0%BD%D0%BA.pdf/39ff22b6-442b-4a43-a51f-5e8f56e2d29f,кандидат,21 марта 2016,352-нк.pdf,433
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 21 марта 2016 г. № 353/нк (географ.,геол.- мин.,тех.,физ.-мат.,хим.);",http://vak.ed.gov.ru/documents/10179/0/353-%D0%BD%D0%BA.pdf/5c658857-df3a-44e9-86f5-1d36742caecc,кандидат,21 марта 2016,353-нк.pdf,434
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 21 марта 2016 г. № 354/нк (искусствов.,культур.,социол.,филол.,филос.);",http://vak.ed.gov.ru/documents/10179/0/354-%D0%BD%D0%BA.pdf/ab3f29d7-e997-4deb-90bd-3771d654b352,кандидат,21 марта 2016,354-нк.pdf,435
Приказ Минобрнауки России о выдаче дипломов доктора наук от 14 марта 2016 г. № 315/нк (техн.);,http://vak.ed.gov.ru/documents/10179/0/315-%D0%BD%D0%BA.pdf/a256d312-35e9-4b69-9606-e69f4dceed3b,доктор,14 марта 2016,315-нк.pdf,436
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 14 марта 2016 г. № 316/нк (техн.,физ-мат.,хим.);",http://vak.ed.gov.ru/documents/10179/0/316-%D0%BD%D0%BA.pdf/676b8b99-0e89-4f22-8d2f-49c35cff2979,кандидат,14 марта 2016,316-нк.pdf,437
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 14 марта 2016 г. № 317/нк (педаг.,псих.,экон.,юр.);",http://vak.ed.gov.ru/documents/10179/0/317-%D0%BD%D0%BA.pdf/d1aa30a3-bb8d-4830-9da4-9afeef9ffcb1,кандидат,14 марта 2016,317-нк.pdf,438
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 14 марта 2016 г. № 318/нк (техн.,физ-мат.,хим.);",http://vak.ed.gov.ru/documents/10179/0/318-%D0%BD%D0%BA.pdf/06d83d3d-0668-4945-a6c0-14f011b5d3a1,доктор,14 марта 2016,318-нк.pdf,439
"Приказ о выдаче дипломов доктора наук от 29 декабря 2018 г. № 453/нк; (геогр., геол-мин., техн., физ-мат., хим.);",http://vak.ed.gov.ru/documents/10179/0/453%D0%BD%D0%BA%D1%8E.pdf/2ce00a16-337a-4e4c-a066-32ceb8cc405c,доктор,29 декабря 2018,453нкю.pdf,44
